,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1652,"RT @pvmagazine: Squad Mobility prices solar car at $6,250: Squad Mobility will start selling its new two-passenger Squad solar electric veh…", squad mobility prices solar car at  6 250  squad mobility will start selling its new two passenger squad solar electric veh ,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
1653,How Australia can transition to an electric car future https://t.co/ER0dgq0Vi8,how australia can transition to an electric car future  ,0.0,0.125,neutral,0.0,1.0,0.0,0.0
1659,@business Tesla is fine. Stop pushing lies. Everything is not perfect anywhere. That’s Reality. It will all come to… https://t.co/UedBQmPg15,  tesla is fine  stop pushing lies  everything is not perfect anywhere  that s reality  it will all come to   ,-0.04166666666666666,0.75,negative,0.336,0.588,0.076,-0.735
1661,Results: My climate impact of switching to an electric car https://t.co/9bfu3qriNE #climatewheels #electricvehicles,results  my climate impact of switching to an electric car    climatewheels  electricvehicles,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1662,"Future proof, intelligent electric car charging.

zappi is an adaptive EV charger that can take power from the grid… https://t.co/CBhJ8PNypi",future proof  intelligent electric car charging   zappi is an adaptive ev charger that can take power from the grid   ,0.4,0.5125,positive,0.0,0.857,0.143,0.4588
1663,RT @PolestarCars: It's awards season! Thank you @CarDesignNews for awarding our electric roadster concept the Concept Car of the Year award…, it s awards season  thank you   for awarding our electric roadster concept the concept car of the year award ,0.0,0.0,positive,0.0,0.541,0.459,0.8979
1666,"RT @skodaautonews: The #EnyaqiV family sets standards in active and passive #safety. In the @EuroNCAP tests, the #electric #SUV received a…", the  enyaqiv family sets standards in active and passive  safety  in the   tests  the  electric  suv received a ,-0.13333333333333333,0.6,positive,0.0,0.657,0.343,0.743
1667,"The #EnyaqiV family sets standards in active and passive #safety. In the @EuroNCAP tests, the #electric #SUV receiv… https://t.co/1JcVljInGa",the  enyaqiv family sets standards in active and passive  safety  in the   tests  the  electric  suv receiv   ,-0.13333333333333333,0.6,positive,0.0,0.657,0.343,0.743
1668,12V Kids Electric Ride On Car with Remote Control-Pink - Color: Pink https://t.co/jLetw0qEwi eBay https://t.co/EmaqvdWUiO,12v kids electric ride on car with remote control pink   color  pink   ebay  ,-0.10000000000000002,0.26666666666666666,neutral,0.0,1.0,0.0,0.0
1670,Baseus Car Air Compressor 12V Portable Electric Tyre Tire Inflator Mini Digital Auto Air Inflatable Pump For Car Bi… https://t.co/3QNejSiXwS,baseus car air compressor 12v portable electric tyre tire inflator mini digital auto air inflatable pump for car bi   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1672,@joncoupland I still trust Lada more than any electric car. 👍,  i still trust lada more than any electric car   ,0.5,0.5,positive,0.0,0.68,0.32,0.5106
1673,"@wekesa_amos I sell and install the following-:

CCTV CAMERA, ALARM SYSTEM, ACCESS CONTROL,GATE AUTOMATION, ELECTRI… https://t.co/xrquLk3DIv",  amos i sell and install the following    cctv camera  alarm system  access control gate automation  electri   ,0.0,0.1,negative,0.146,0.854,0.0,-0.34
1674,"Here is your flying car 
https://t.co/DD7c1FhzCB",here is your flying car   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1675,"@AntheaJayne4 Electric is short term to push a narrative, once everything is destroyed and normal folks can’t affor… https://t.co/hPtCz2L9ma",  electric is short term to push a narrative  once everything is destroyed and normal folks can t affor   ,0.075,0.475,negative,0.176,0.824,0.0,-0.4939
1676,Baseus Car Inflator Pump 2400mAh Wireless Electric Air Pump 150PSI Tire Inflator Car Tyre Pump for Bicycle Motorcyc… https://t.co/w1E2zZ0qeV,baseus car inflator pump 2400mah wireless electric air pump 150psi tire inflator car tyre pump for bicycle motorcyc   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1677,@MarkPotter81 @wayotworld Yes. I bought a 10 year old car in 2012. I’ve put about 60k miles on it. With a shortage… https://t.co/0gc0UcBb6b,    yes  i bought a 10 year old car in 2012  i ve put about 60k miles on it  with a shortage   ,0.1,0.2,positive,0.102,0.761,0.137,0.1779
1679,@theevking @YouTube Simple fact Aust politicians &amp; media continually overlook. 94 cents in evert $1 spent on petrol… https://t.co/7iQCWlWbOx,    simple fact aust politicians  amp  media continually overlook  94 cents in evert  1 spent on petrol   ,-0.05,0.2285714285714286,neutral,0.0,1.0,0.0,0.0
1680,RT @japantimes: An electric minivehicle jointly developed by Nissan and Mitsubishi Motors has won the 2022-2023 Japan Car of the Year award…, an electric minivehicle jointly developed by nissan and mitsubishi motors has won the 2022 2023 japan car of the year award ,0.1,0.3,positive,0.0,0.725,0.275,0.802
1685,RT @mrjaydeeem: #AutoAdvent22 SCARbble quiz day 8 winners. No surprises again as @Nir_Kahn spotted GTO and GAC (a Chinese electric car marq…,  autoadvent22 scarbble quiz day 8 winners  no surprises again as   kahn spotted gto and gac  a chinese electric car marq ,0.0,0.0,positive,0.099,0.676,0.225,0.4215
1686,@JohnStossel Why do people assume that any one who buys an electric car is doing it for the environment? My reasons… https://t.co/2LX3JMoItx,  why do people assume that any one who buys an electric car is doing it for the environment  my reasons   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1687,"The Sakura/eK, which is a battery electric vehicle, also won the Kei Car of the Year award, an award specifically f… https://t.co/k5oKqtpOoz",the sakura ek  which is a battery electric vehicle  also won the kei car of the year award  an award specifically f   ,0.0,0.0,positive,0.0,0.614,0.386,0.8934
1689,"Oh and National Grid are moving mad, they will still tell you to buy that electric car to “reduce” your carbon foot… https://t.co/7ecivmR0I8",oh and national grid are moving mad  they will still tell you to buy that electric car to  reduce  your carbon foot   ,-0.625,1.0,negative,0.132,0.868,0.0,-0.4939
1690,"I live in one of 4 identical ex military blocks of flats, a resident in the next block has a Tesla and has to drive… https://t.co/L5mqd9vtqq",i live in one of 4 identical ex military blocks of flats  a resident in the next block has a tesla and has to drive   ,0.012121212121212116,0.19999999999999998,negative,0.202,0.798,0.0,-0.5859
1693,@GordonFbpe @BobFromAccounts @LeanderReeves Have you seen the pollution caused by mining lithium and after the wond… https://t.co/k2yklX1vIO,      have you seen the pollution caused by mining lithium and after the wond   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1695,@ReluctantDriver @bodgeit1 @James_BG I fill up my car close to once a month. It takes less than a minute to fill. A… https://t.co/VjomAL4lGC,      bg i fill up my car close to once a month  it takes less than a minute to fill  a   ,-0.16666666666666666,0.06666666666666667,neutral,0.0,1.0,0.0,0.0
1696,"@54JohnBull @citycyclists The move to electric cars isn't meant to enable you to have an electric car, it's meant t… https://t.co/rpRRVJHNNj",    the move to electric cars isn t meant to enable you to have an electric car  it s meant t   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1697,Car manufacturer @PolestarCars moves into e-bikes.  “I’m absolutely for the plurality of mobility ... I love to own… https://t.co/cWcBew66Fz,car manufacturer   moves into e bikes    i m absolutely for the plurality of mobility     i love to own   ,0.4333333333333333,0.8333333333333334,positive,0.0,0.756,0.244,0.6369
1698,Electric minivehicles jointly developed by Nissan Motor Co. and Mitsubishi Motors Corp. claimed the top prize for t… https://t.co/iEO0but63S,electric minivehicles jointly developed by nissan motor co  and mitsubishi motors corp  claimed the top prize for t   ,0.3,0.4,positive,0.0,0.746,0.254,0.6249
1700,"@oldtrotter His is right that electric car sales have been stronger in the south east-
But it’s London (which does… https://t.co/AbnP2gfQkX",  his is right that electric car sales have been stronger in the south east  but it s london  which does   ,0.2857142857142857,0.5357142857142857,positive,0.0,0.909,0.091,0.2023
1701,"RT @uthemesdesign: XAPER-Electric Vehicle Charging App Figma UI Design
https://t.co/ExTTBjdyOi

#battery #business #car #charging #dashboar…", xaper electric vehicle charging app figma ui design     battery  business  car  charging  dashboar ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1702,"@cashandcarrots @James_BG If, in 10-20 years when have to have an electric vehicle there is still no charging, then… https://t.co/QBE7uA6eTO",    bg if  in 10 20 years when have to have an electric vehicle there is still no charging  then   ,0.0,0.0,negative,0.109,0.891,0.0,-0.296
1705,@Ed_Miliband Oh come on Ed you are on record saying getting to net zero would not change climate change but give us… https://t.co/ctGppsJtxu,  miliband oh come on ed you are on record saying getting to net zero would not change climate change but give us   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1706,"XAPER-Electric Vehicle Charging App Figma UI Design
https://t.co/ExTTBjdyOi

#battery #business #car #charging… https://t.co/lgdz8ujqSv",xaper electric vehicle charging app figma ui design     battery  business  car  charging   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1707,"@bodgeit1 @James_BG If you’ve been travelling in a ICE car, what do you do?

In an electric you go to a fast charge… https://t.co/iCgzpnoGZI",    bg if you ve been travelling in a ice car  what do you do   in an electric you go to a fast charge   ,0.2,0.6,neutral,0.0,1.0,0.0,0.0
1710,Reckon itnews should stop publishing “partner content” without first checking the quality of the content.… https://t.co/gMOYrkHcn5,reckon itnews should stop publishing  partner content  without first checking the quality of the content    ,0.25,0.3333333333333333,negative,0.136,0.864,0.0,-0.296
1711,"RT @Roysterdamus: @PGDynes @pmagn Want to do something about climate change? Don’t by a new car… move closer work. Get an electric bike!
If…",     want to do something about climate change  don t by a new car  move closer work  get an electric bike  if ,0.13636363636363635,0.45454545454545453,positive,0.0,0.933,0.067,0.0772
1714,#AutoAdvent22 SCARbble quiz day 8 winners. No surprises again as @Nir_Kahn spotted GTO and GAC (a Chinese electric… https://t.co/WYAfW9bb5w, autoadvent22 scarbble quiz day 8 winners  no surprises again as   kahn spotted gto and gac  a chinese electric   ,0.0,0.0,positive,0.109,0.644,0.248,0.4215
1716,"@artichokebistro The windmill and/or solar panels on the roof of a modern electric car powers the air con, heating and TV.",  the windmill and or solar panels on the roof of a modern electric car powers the air con  heating and tv ,0.2,0.3,neutral,0.0,1.0,0.0,0.0
1719,"RT @HTAutotweets: Is this the new MG electric car heading India’s way?&gt;&gt;

https://t.co/4esHZ4U9hr
(Image Courtesy:  Facebook/Vishal Mevawal…", is this the new mg electric car heading india s way  gt  gt      image courtesy   facebook vishal mevawal ,0.13636363636363635,0.45454545454545453,positive,0.0,0.676,0.324,0.6908
1721,@JakeBerry I live in a terrace house and desperately want the infrastructure so that we can have an electric car. *… https://t.co/MgmHKzsV5s,  i live in a terrace house and desperately want the infrastructure so that we can have an electric car      ,-0.2318181818181818,0.75,negative,0.138,0.794,0.069,-0.3182
1724,Children s Electric Car Dual Drive Four-wheel Cool Motorcycle https://t.co/z3Q1dFVAiy eBay https://t.co/D2xZwLLzYr,children s electric car dual drive four wheel cool motorcycle   ebay  ,0.35,0.65,positive,0.0,0.796,0.204,0.3182
1725,"Apple's first electric car allegedly delayed, won't offer full autonomous driving initially
https://t.co/Ag1hlCd0fB",apple s first electric car allegedly delayed  won t offer full autonomous driving initially  ,0.18,0.33666666666666667,positive,0.122,0.641,0.237,0.4215
1727,Electric Ford Bronco to reportedly arrive in 2029 - https://t.co/4YXgo1EpvX &lt;&lt;&lt; #car #cars #auto #carswithoutlimits… https://t.co/QxdpjnRonr,electric ford bronco to reportedly arrive in 2029      lt  lt  lt   car  cars  auto  carswithoutlimits   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1728,"I own five phones and keeping all of them charged is a fucking hard work. I have five phones, three tablets, two la… https://t.co/6OUlhuMeug",i own five phones and keeping all of them charged is a fucking hard work  i have five phones  three tablets  two la   ,0.15416666666666665,0.7708333333333333,negative,0.163,0.837,0.0,-0.3597
