,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1828,RT @ryangagliardi3: @elonmusk @mayemusk Happy Friday Tesla Fam we are so close to filling up the tree with ornaments for the kids at Ranken…,     happy friday tesla fam we are so close to filling up the tree with ornaments for the kids at ranken ,0.8,1.0,positive,0.0,0.837,0.163,0.5719
1829,@xtrendci Nice than last one https://t.co/CgHMgCPkyB,  nice than last one  ,0.3,0.5333333333333333,positive,0.0,0.517,0.483,0.4215
1830,@Andoni_Tesla @elespanolcom ¿Y eso lo dices después de más de 120.000 millones de euros que llevamos pagadas de pri… https://t.co/9kd5k8cWXU,  tesla    y eso lo dices despu s de m s de 120 000 millones de euros que llevamos pagadas de pri   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1831,@Tesla @elonmusk I dare everyone to send me a dollar so i can buy a bunch of mari J Uana and give it away for free.… https://t.co/bmEyXb81yU,    i dare everyone to send me a dollar so i can buy a bunch of mari j uana and give it away for free    ,0.4,0.8,positive,0.0,0.845,0.155,0.5106
1832,"@HappyJesse @MissJilianne I follow Tesla and are no expert in the, but I have seen that Freemont has uneven gaps be… https://t.co/aiqa5jW37K",    i follow tesla and are no expert in the  but i have seen that freemont has uneven gaps be   ,-0.2,0.2,negative,0.091,0.909,0.0,-0.1531
1833,@mgjkerpel @HartogHerbert @tdenooijer Los van mooie initiatieven; die gaan echter de komende jaren niet de main uit… https://t.co/iGcTf2vszD,      los van mooie initiatieven  die gaan echter de komende jaren niet de main uit   ,0.16666666666666666,0.3333333333333333,negative,0.231,0.769,0.0,-0.5994
1834,"RT @BCGameOfficial: Thank you everyone for participating &amp; Congratulations to all the winners 🥳 🤑

👉 All the rewards will be sent within 5…", thank you everyone for participating  amp  congratulations to all the winners        all the rewards will be sent within 5 ,0.0,0.0,positive,0.0,0.526,0.474,0.9118
1835,"Get an #EV #California said, reduce your #Dependency on gas #Newsom said. #Tesla #PassTheBuck https://t.co/VRqszLch5Z",get an  ev  california said  reduce your  dependency on gas  newsom said   tesla  passthebuck  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1837,"@atsushi_model3 @ev_gohan @Cre_noa あつしさんあざます！
よく覚えてますね🫣
公式のマニュアルも(を)参考くださーい
https://t.co/81zllfoRX1",  model3   gohan   noa                                           ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1838,"@AllanSseky @SamsonKasumba Yes in Tesla , Microsoft, apple, etc",    yes in tesla   microsoft  apple  etc,0.0,0.0,positive,0.0,0.649,0.351,0.4019
1840,"RT @Tesla: Model Y deliveries begin!

https://t.co/ZhuiM5MTOf https://t.co/3gX6MBPmhp", model y deliveries begin      ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1841,RT @Tesla: Engineering update on the Tesla ventilator, engineering update on the tesla ventilator,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1843,"RT @Tesla: Tesla wins 5/6 Kelley Blue Book awards

🏆 Best Overall
🏆 Best Value
🏆 Most Refined
🏆 Best Performance
🏆 Best Styling", tesla wins 5 6 kelley blue book awards    best overall   best value   most refined   best performance   best styling,0.6,0.25,positive,0.0,0.258,0.742,0.9796
1844,@_vegetable_king なかなか厳しいですね……,  vegetable king             ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1845,"TESLA NEWS:
The Tesla model Y quicksilver has likely a camera on the headlights. I'm the first person to provide a… https://t.co/6GnJcBrRY5",tesla news  the tesla model y quicksilver has likely a camera on the headlights  i m the first person to provide a   ,0.125,0.6666666666666666,neutral,0.0,1.0,0.0,0.0
1846,@TeslaAIBot @nerds_feed #FACT https://t.co/nCqZwTa1rv,    feed  fact  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1847,"Lijkt me echt een feestje om chauffeur te zijn van een Tesla Semi.
Goede zit, goed zicht, meer zicht/controle op al… https://t.co/BFGYbtH4Gh",lijkt me echt een feestje om chauffeur te zijn van een tesla semi  goede zit  goed zicht  meer zicht controle op al   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1848,Tesla China Shutting Down. https://t.co/7NoVPdINch via @YouTube,tesla china shutting down    via  ,-0.15555555555555559,0.2888888888888889,neutral,0.0,1.0,0.0,0.0
1849,"@peterhense Wenn das mit der Schichtarbeit so sein sollte, wie im Artikel beschrieben, dann kann Tesla froh sein üb… https://t.co/LKj51eSQ2W",  wenn das mit der schichtarbeit so sein sollte  wie im artikel beschrieben  dann kann tesla froh sein  b   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1850,RT @LifeInSVwithEVs: 現役トラックドライバーによるTesla Semiのキャビン周りの評価。,               tesla semi           ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1851,"RT @nextradio_ug: Sir Elton John has become the latest celebrity to leave Twitter since its acquisition by Tesla boss Elon Musk.

#NextBrig…", sir elton john has become the latest celebrity to leave twitter since its acquisition by tesla boss elon musk    nextbrig ,0.5,0.9,negative,0.059,0.941,0.0,-0.0516
1855,"RT @DvmDenny: Британский YouTube-блогер купил новенькую Tesla Model Y, которая спустя несколько дней его до смерти напугала. Машина прямо п…",            youtube                        tesla model y                                                                       ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1856,iedereen die int echte leven zit te hopen om later een tesla of ferrari te hebben terwijl het enige wat ik wil een… https://t.co/S5Z0CQS5i6,iedereen die int echte leven zit te hopen om later een tesla of ferrari te hebben terwijl het enige wat ik wil een   ,0.0,0.0,negative,0.151,0.849,0.0,-0.5994
1858,"Ich habe zwar wenig Ahnung von LKWs, aber das klingt so, als hätte Tesla komplett am Fahrer vorbei geplant, an der… https://t.co/nPFTMOYVgo",ich habe zwar wenig ahnung von lkws  aber das klingt so  als h tte tesla komplett am fahrer vorbei geplant  an der   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1860,RT @lgj170: Стоимость Tesla Model Y начинается с 288 900 юаней (41 559 долларов США) и достигает 397 900 юаней (57 239 долларов США).,           tesla model y              288 900        41 559                           397 900        57 239               ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1862,"@serefoguz konu otonom olunca bu konuda Tesla'nın kontrolden çıkıp 2 kişiyi öldürmesi çok tartışılıyor

birde İstan… https://t.co/rmSNqOVz9k",  konu otonom olunca bu konuda tesla n n kontrolden   k p 2 ki iyi  ld rmesi  ok tart   l yor  birde  stan   ,0.5,0.5,positive,0.0,0.872,0.128,0.296
1864,"You promised you'd be Tesla,but you're just another Edison",you promised you d be tesla but you re just another edison,0.0,0.0,positive,0.0,0.851,0.149,0.1901
1865,RT @ChanGardiner: @mmasnick https://t.co/c0KXH2Nzci,    ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1867,Sir Elton John has become the latest celebrity to leave Twitter since its acquisition by Tesla boss Elon Musk. The… https://t.co/tIayLAGUWK,sir elton john has become the latest celebrity to leave twitter since its acquisition by tesla boss elon musk  the   ,0.5,0.9,negative,0.059,0.941,0.0,-0.0516
1868,@CnEVPost Are you kidding me? 😳  I would rather buy Nio or Tesla than this ugly BMW.,  are you kidding me     i would rather buy nio or tesla than this ugly bmw ,-0.7,1.0,negative,0.224,0.695,0.081,-0.5385
1869,"RT @EnragedApostate: @RepSlotkin More GM

Less Tesla

Steve of California",   more gm  less tesla  steve of california,0.16666666666666669,0.2833333333333333,neutral,0.0,1.0,0.0,0.0
1870,"@TESLA_CREADOR Muy buenos sean,Tesla.",  creador muy buenos sean tesla ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1874,@ShiLLin_ViLLian @flippaandretti #EVENT https://t.co/LN0Ak3v3Di,  villian    event  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1875,Kannste dir nicht ausdenken. https://t.co/1SDBQ9c6Nh,kannste dir nicht ausdenken   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1877,"@elonmusk Curtains for Tesla then, couldn’t happen to a nicer fella",  curtains for tesla then  couldn t happen to a nicer fella,0.0,0.0,positive,0.0,0.734,0.266,0.4404
1878,RT @donna_impresa: DONNA IMPRESA – SPECIALE DUBAI https://t.co/7LmPADbzha #TRUMP #Qatar #ElonMusk #Tesla #Putin #100DaysOfCode #Coding #Pyt…, donna impresa   speciale dubai    trump  qatar  elonmusk  tesla  putin  100daysofcode  coding  pyt ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1879,"RT @bmrafrika: Thee Exit Band set to drop the official music video for their new song #Popo featuring @tesla_kenya. Stay tuned!!!!
#AISHA…", thee exit band set to drop the official music video for their new song  popo featuring   kenya  stay tuned      aisha ,0.13636363636363635,0.45454545454545453,negative,0.1,0.9,0.0,-0.2732
1881,정말 아름답네. 못 봤으면 평생 후회했을 거야.,                          ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1882,RT @fgidf98fj9jh0h: https://t.co/1XxU9PU7PW https://t.co/ZQgbPqg6WX,    ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1885,"@ComicDaveSmith He probably knows, but he doesn't want his companies to tank in a market correction. Especially if… https://t.co/7KBSnqy5iX",  he probably knows  but he doesn t want his companies to tank in a market correction  especially if   ,0.0,1.0,positive,0.0,0.912,0.088,0.1154
1886,"@elonmusk reinstate Dr. V.A. Shiva Ayyadurai twitter account. Elon, are you AFRAID TO BE CANCELLED. if you are Than… https://t.co/6GlPp3lNBL",  reinstate dr  v a  shiva ayyadurai twitter account  elon  are you afraid to be cancelled  if you are than   ,-0.6,0.9,negative,0.111,0.889,0.0,-0.25
1887,@Jaguar Obviously you would just buy a Tesla instead but look at this photo of what used to be. Beautiful old techn… https://t.co/h4BEdxMOZf,  obviously you would just buy a tesla instead but look at this photo of what used to be  beautiful old techn   ,0.31666666666666665,0.5666666666666667,positive,0.0,0.78,0.22,0.7469
1889,@CoreDAO_BTCs @Coredao_Org @cz_binance @elonmusk @BitcoinMagazine @VitalikButerin @binance @Cristiano @coinbase… https://t.co/PxojW7LSyT,  btcs   org   binance               ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1890,Interesting thread on the practical ergonomics of the #TeslaSemi cab. The Tesla may have the problems of concept ca… https://t.co/9mXdYbLxTW,interesting thread on the practical ergonomics of the  teslasemi cab  the tesla may have the problems of concept ca   ,0.5,0.5,neutral,0.121,0.759,0.121,0.0
1891,"@john50972 @Debi07338581 @Tesla These will last about 20 years, pretty good",      these will last about 20 years  pretty good,0.31666666666666665,0.5555555555555556,positive,0.0,0.496,0.504,0.7269
1893,"RT @Phant982: KW49 im Rückspiegel
😂#Tesla braucht doch Radar
👍top Thread zu unserem Speicherproblem
👍Vortrag von Dr. Elsässer @TUDarmstadt…", kw49 im r ckspiegel   tesla braucht doch radar  top thread zu unserem speicherproblem  vortrag von dr  els sser   ,0.5,0.5,positive,0.0,0.899,0.101,0.2023
1894,"@GaryCornelius99 @ArtManselle @Michael28904909 @RepAdamSchiff ""Except there are no instances of Musk ""failing"" in a… https://t.co/nKgREkm8VO",         except there are no instances of musk  failing  in a   ,0.0,0.0,negative,0.44,0.56,0.0,-0.6705
1896,@ShiLLin_ViLLian @dojathadon @islaarose @FungibleTokn Nice than last one https://t.co/dwoxJJDmTL,  villian       nice than last one  ,0.3,0.5333333333333333,positive,0.0,0.588,0.412,0.4215
1898,@elonmusk are you intending to introduce Tesla cars to North Africa? Specifically to the Moroccan market in the coming years ?,  are you intending to introduce tesla cars to north africa  specifically to the moroccan market in the coming years  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1900,@DrLucid007 @WholeMarsBlog Lucid is pretty damn sexy! Also we gotta thank tesla for pioneering evs too. I want a lu… https://t.co/dDauN4bOfr,    lucid is pretty damn sexy  also we gotta thank tesla for pioneering evs too  i want a lu   ,0.375,1.0,positive,0.112,0.456,0.432,0.7717
1901,RT @_jasminwats: @ShayTheAries Tesla’s are made out of paper mache and vibes,   tesla s are made out of paper mache and vibes,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1902,@TESLA_CREADOR Buenos días Tesli♥️,  creador buenos d as tesli  ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1903,@elonmusk @eltonofficial When will you give me a tesla car lol.,    when will you give me a tesla car lol ,0.8,0.7,positive,0.0,0.714,0.286,0.4215
1905,"The things he makes explode, Paul. Tesla, Twitter. They go BOOM. https://t.co/xg4uLcgnWX",the things he makes explode  paul  tesla  twitter  they go boom   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1907,"RT @vincent13031925: Tesla Model Y Is China's Best-Selling Premium SUV in November, Registers More Cars than Next 5 Competitors Combined

h…", tesla model y is china s best selling premium suv in november  registers more cars than next 5 competitors combined  h ,0.5,0.26666666666666666,positive,0.0,0.792,0.208,0.6369
1910,"1) Define ""full load"".  The weight cited in the article is the gross combination weight which at 82,000lbs exceeds… https://t.co/agHXlgE1oQ",1  define  full load    the weight cited in the article is the gross combination weight which at 82 000lbs exceeds   ,0.175,0.275,negative,0.147,0.853,0.0,-0.4767
1911,@jndkgrf Staat in een mooi rijtje met (ingevoerde) Tesla's en zelfs een Lamborghini Huracan (G-647-BX),  staat in een mooi rijtje met  ingevoerde  tesla s en zelfs een lamborghini huracan  g 647 bx ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1912,@hannah___moreno @Tesla @elonmusk @Alyssa_Milano,    moreno       milano,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1918,@Jana_Leiiin @gert00010badger @jackfarrington @tesla_hodl @sassiscjo @codynorthwood @ellagirwin @Cernovich @jack… https://t.co/tuRERoV4DT,  leiiin       hodl             ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1922,Fanatismus uživatelů TESLA 4kol baterek ukazuje jak dnes vítězi marketing nad kvalitou #kvalita #out #dotace #in,fanatismus u ivatel  tesla 4kol baterek ukazuje jak dnes v t zi marketing nad kvalitou  kvalita  out  dotace  in,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1923,"@_andyzhang_ This is why unfortunately the only future is Tesla/rivian. Buy direct from the brand, screw the middle… https://t.co/3nATcvbrpC",  andyzhang  this is why unfortunately the only future is tesla rivian  buy direct from the brand  screw the middle   ,-0.08,0.505,negative,0.183,0.817,0.0,-0.4215
1925,Tesla’s Semi Astounding Leader Over the Other EV Semi Trucks #EVBattery #Tesla #ElectricCar [Video] https://t.co/F5jG9Z1HYm,tesla s semi astounding leader over the other ev semi trucks  evbattery  tesla  electriccar  video   ,0.2375,0.6875,positive,0.0,0.823,0.177,0.4215
1926,"@vanwolfnat @davematt88 He didn't create Tesla.
He didn't create space x
Probably stole the starlink idea.
Last one… https://t.co/XZdySYmWL2",    he didn t create tesla  he didn t create space x probably stole the starlink idea  last one   ,0.0,0.06666666666666667,positive,0.0,0.756,0.244,0.4939
1929,RT @elecclassiccars: Time for a Tesla powered bus episode on our YouTube channel later today. But which one? 🤔😉👍 #teslapowered #vwbus #volk…, time for a tesla powered bus episode on our youtube channel later today  but which one       teslapowered  vwbus  volk ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1930,"@DenimGod4lyfe @Tweetermeyer “…operating without making revenue”.  Huh?

https://t.co/DYAWVaMYzc",      operating without making revenue    huh    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1932,@ojimmycee Tesla's build quality has always been shit. So many car reviewers talk about it. You even wonder why they are so expensive,  tesla s build quality has always been shit  so many car reviewers talk about it  you even wonder why they are so expensive,-0.06666666666666667,0.6666666666666666,negative,0.146,0.854,0.0,-0.5574
1933,"@OperadorNuclear @elespanolcom El gran problema de la nuclear no es que ""la izquierda"" se haya posicionado en contr… https://t.co/AoGHdGN3vP",    el gran problema de la nuclear no es que  la izquierda  se haya posicionado en contr   ,0.0,0.0,negative,0.128,0.872,0.0,-0.296
1934,@CORE_fan1 Holiday giveaway has started https://t.co/gEXyVgnFBz,  fan1 holiday giveaway has started  ,0.0,0.0,positive,0.0,0.597,0.403,0.4019
1937,"@TESLA_CREADOR Buen día, Tes! 🍀😉",  creador buen d a  tes    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
